model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,MASE,WQL,framework_version,model_config
autogluon/chronos-2,autogluon/chronos_datasets,monash_traffic,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_traffic,0.8059035119560604,,109.87189482800022,862,a395745939b7b0f3,False,0.7.0,0.8059035119560604,0.23461028748452786,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_australian_electricity,48,1,-48,48,1,,48,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_australian_electricity,0.7808790476544812,,0.752944392000245,5,c3fa76db06a6f37a,False,0.7.0,0.7808790476544812,0.03963874334163732,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,ercot,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],ercot,0.6629486591451031,,0.9969010060003711,8,95b91121d95f89c8,False,0.7.0,0.6629486591451031,0.019864384180508312,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets_extra,ETTm,24,1,-96,24,1,,96,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,__ALL__,[],[],[],ETTm,0.5561219187879738,,1.7467160730002433,14,eb7409291613303b,False,0.7.0,0.5561219187879738,0.04373214182076622,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets_extra,ETTh,24,1,-24,24,1,,24,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,__ALL__,[],[],[],ETTh,0.8730718800713297,,1.7492496410004605,14,a06554384ee004c7,False,0.7.0,0.8730718800713297,0.08361656303256888,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,exchange_rate,30,1,-30,30,1,,5,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],exchange_rate,1.7981076041739577,,0.8860428540001521,8,a8476b6fa723f5ed,False,0.7.0,1.7981076041739577,0.011512414660080217,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,nn5,56,1,-56,56,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],nn5,0.5944426040477275,,1.3626962640000784,111,91434e4cabb44eab,False,0.7.0,0.5944426040477275,0.15354686281517438,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_nn5_weekly,8,1,-8,8,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_nn5_weekly,0.9527607219713626,,0.29797242600034224,111,480088d6b89d7100,False,0.7.0,0.9527607219713626,0.08840097279661574,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_weather,30,1,-30,30,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_weather,0.787721291518383,,383.4818689970007,3010,980478e7349a0e49,False,0.7.0,0.787721291518383,0.12716566658027392,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_covid_deaths,30,1,-30,30,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_covid_deaths,34.85677172588509,,1.0903185879997181,266,6cdf94c2ac2fae09,False,0.7.0,34.85677172588509,0.037369128312608996,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_fred_md,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_fred_md,0.43923519591954024,,1.2434181569997236,107,a508fc699f3f3683,False,0.7.0,0.43923519591954024,0.018394002583648483,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,m4_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],m4_quarterly,1.2163406440657984,,85.68151458200009,24000,97b166b18d38e710,False,0.7.0,1.2163406440657984,0.0765614593674592,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,m4_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],m4_yearly,3.312451691706212,,48.90068336399963,23000,020f5777849c9c62,False,0.7.0,3.312451691706212,0.11491117928433832,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,m5,28,1,-28,28,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],m5,0.9335472152712014,,850.9406297339992,30490,78a5b1db66dfb76c,False,0.7.0,0.9335472152712014,0.577234526667103,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_tourism_monthly,24,1,-24,24,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_monthly,2.3335662692600643,,2.185652457999822,366,3ce75ace84bef572,False,0.7.0,2.3335662692600643,0.11418427277610531,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_tourism_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_quarterly,1.7249621055369462,,1.1894802359993264,427,f34c4184775eda7e,False,0.7.0,1.7249621055369462,0.07096553747129229,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_tourism_yearly,4,1,-4,4,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_tourism_yearly,3.6635660501399605,,0.9119030090005253,518,7c477aee96f482c4,False,0.7.0,3.6635660501399605,0.1483894011917646,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_car_parts,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_car_parts,0.8496096936203106,,4.639736303000063,2674,1ba8c4719a51b23c,False,0.7.0,0.8496096936203106,0.9817553040705483,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_hospital,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_hospital,0.8150636672703286,,1.719960266000271,767,e364316542f2f5c7,False,0.7.0,0.8150636672703286,0.05465484655846326,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_cif_2016,12,1,-12,12,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_cif_2016,0.9481565024002385,,0.20662905199969828,72,89203c02fafca301,False,0.7.0,0.9481565024002385,0.008998724842602763,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_m1_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_yearly,3.7397321811511066,,0.38986741000007896,181,bd7efdf4c711a830,False,0.7.0,3.7397321811511066,0.13573097723767238,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_m1_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_quarterly,1.7106572750516036,,0.4556851730003473,203,5dd7170c16393209,False,0.7.0,1.7106572750516036,0.0926699906522951,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_m1_monthly,18,1,-18,18,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m1_monthly,1.0845691311820946,,1.9105622930001118,617,88d42195e0f8e7cc,False,0.7.0,1.0845691311820946,0.1552984266558495,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_m3_monthly,18,1,-18,18,1,,12,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_monthly,0.9092057624489689,,4.27356077100012,1428,372532bc65a1f203,False,0.7.0,0.9092057624489689,0.0985827101782573,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_m3_yearly,6,1,-6,6,1,,1,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_yearly,2.937407821352878,,1.153860626000096,645,d607d91b11bbe4a1,False,0.7.0,2.937407821352878,0.14466918260713438,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
autogluon/chronos-2,autogluon/chronos_datasets,monash_m3_quarterly,8,1,-8,8,1,,4,MASE,['WQL'],"[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,[],[],[],monash_m3_quarterly,1.1919482340196947,,1.37812136499997,756,6401670c504aa82b,False,0.7.0,1.1919482340196947,0.07237859982833386,2.2.2,"{'model_name': 'autogluon/chronos-2', 'batch_size': 100, 'device_map': 'cuda', 'torch_dtype': 'torch.float32', 'as_univariate': True, 'seed': 123}"
